post_id,platform,post_timestamp,likes,comments,shares,reach
e8a2114e-39f9-4ae8-8796-fffb77d3d898,LinkedIn,2023-10-25 10:55:23,704.0,,69.0,2730.0
617c3e28-4343-4531-9ed2-c7f177098a0e,LinkedIn,2021-03-09 18:39:09,967.0,108.0,80.0,4170.0
b039cecf-4c02-4810-8b05-0f5855dabe63,Instagram,2022-11-21 17:37:06,476.0,409.0,126.0,2150.0
70725f27-3032-41ea-ba02-aa9e9201115f,Instagram,2023-10-05 18:30:44,429.0,491.0,15.0,922.0
92bf0309-c376-4d1d-9e0b-0b693bafadbd,Twitter,2021-03-12 18:10:18,353.0,383.0,,1430.0
db65e5ab-775b-455c-85d4-f648a9cd675d,LinkedIn,2024-02-24 14:03:47,1000.0,,48.0,2316.0
f6761c06-5fd7-4913-8221-b43852dae443,Twitter,2021-09-16 22:32:31,776.0,224.0,29.0,2816.0
8be5427d-385f-448f-baa6-0d7e5cf848a9,Twitter,2023-10-02 02:37:07,809.0,261.0,139.0,2871.0
0a229451-9c83-42e0-a95c-6f82caee0709,Facebook,2022-06-01 09:26:28,555.0,164.0,5.0,1740.0
174764b4-1781-4165-87d7-c828be3b89f9,Facebook,2023-12-31 22:28:06,703.0,46.0,160.0,1020.0
7db3837b-e9c9-411c-aaaf-ba50b8ca42c0,Facebook,2022-05-11 19:14:56,698.0,151.0,82.0,2338.0
fd81525c-a92d-4829-b838-98c996fe8c76,Twitter,2021-03-28 06:37:30,467.0,294.0,184.0,2362.0
3a3f858c-325f-4e05-96a5-6ed2071077da,Instagram,2022-09-02 04:51:29,241.0,423.0,,3440.0
5e2605cb-942f-4b44-8864-f26c09825fe5,LinkedIn,2022-01-29 03:19:28,618.0,117.0,,3203.0
2a588082-9d54-4fb0-9c33-3d1271b6e23e,Twitter,2022-04-13 11:24:33,730.0,184.0,100.0,
3391b27e-5280-4f4a-a87b-e335456e6d1f,Twitter,2023-01-13 23:08:50,992.0,32.0,148.0,514.0
62350578-d6a1-409f-8d99-3057f9e8a34b,LinkedIn,2021-04-08 09:11:38,267.0,403.0,47.0,3517.0
ee35cab9-46c1-4015-914d-d897ad9c6557,Instagram,2023-09-24 23:26:25,659.0,50.0,109.0,4438.0
2012ad83-94d7-45db-8b2c-dff4b145db5f,Twitter,2021-06-04 05:48:57,905.0,315.0,96.0,716.0
5e902665-ac7a-4d5c-955b-5f8f3e6c9538,Facebook,2023-02-08 09:33:38,538.0,433.0,,1896.0
33fdea40-47e0-477f-985b-14db2e419f9c,Instagram,2023-02-11 00:27:45,985.0,127.0,187.0,1027.0
2188a3ec-9dcc-43ac-8418-34c9a2271cb5,Facebook,2023-07-12 19:41:35,99.0,281.0,51.0,3476.0
6b8b324f-2a7d-4ead-81d4-37b906c9f296,Instagram,2022-08-16 10:44:56,,193.0,49.0,4237.0
4dd0bd24-678b-4f0c-8cb0-19738702fb44,Twitter,2023-09-04 02:28:57,261.0,418.0,106.0,4921.0
7447dd40-df4b-476f-ae62-744daac81379,LinkedIn,2022-02-23 03:55:38,876.0,154.0,8.0,1704.0
d5f29520-11fb-4560-8fd7-8e1f4736bf54,LinkedIn,2023-02-27 12:24:49,285.0,,29.0,1346.0
b801f968-fad8-4f95-9cd4-62661672a01e,LinkedIn,2022-05-15 01:17:23,296.0,217.0,33.0,2802.0
874401ba-5b2f-41ea-ad65-85d3936a92c2,Instagram,2021-04-02 04:38:10,729.0,277.0,143.0,4344.0
617fe9f9-d918-440f-abf2-7c4a573a1ca0,LinkedIn,2021-09-17 03:33:00,824.0,412.0,171.0,3777.0
9865a881-cf6c-477f-8281-b4a26436bbfe,Facebook,2022-09-01 13:06:31,,326.0,78.0,4991.0
5567b401-1272-4f50-a346-9d177331f5e9,Twitter,2023-05-19 12:45:40,287.0,224.0,58.0,2058.0
09c47ca8-4c85-4aa5-9555-31faa789a9b2,Twitter,2023-01-02 23:37:03,761.0,280.0,137.0,1072.0
d2d36d99-6f53-49a7-9745-370ce78db674,Twitter,2022-05-22 16:18:51,84.0,,20.0,4559.0
71390b7a-1f42-4101-9508-9cd2859319d6,Twitter,2021-07-22 23:58:49,255.0,125.0,137.0,727.0
868af5a6-7ed2-49b3-ba9e-47376ca5d6aa,Twitter,2022-12-26 02:02:14,788.0,5.0,146.0,3413.0
33a2f355-cc0f-49c5-852e-7421610857f9,Twitter,2022-05-20 15:30:13,412.0,382.0,102.0,3313.0
c53ab176-5599-4529-8524-01bba16248f8,Facebook,2023-08-05 09:22:44,677.0,65.0,86.0,2596.0
02a34529-390e-4137-9da5-627b1413632b,Twitter,2021-09-22 06:34:21,400.0,461.0,103.0,
4419ee10-ce94-45bd-b217-cbe516882502,Twitter,2023-01-25 15:57:53,243.0,,107.0,3845.0
9b5e51ed-fc71-42bc-9741-4e6a20c09561,Twitter,2021-05-16 08:33:41,40.0,356.0,165.0,1984.0
1741fc60-bcd2-4a23-bf3c-2ab0fec9b567,LinkedIn,2022-09-10 05:15:06,441.0,379.0,101.0,812.0
0e022e75-4c63-4a72-8bba-ad392bcd4685,Twitter,2023-04-24 06:01:18,632.0,0.0,14.0,3233.0
52dd6b4a-b8d1-4da6-ae81-cf2c56cac0b3,LinkedIn,2023-10-01 08:40:43,323.0,158.0,155.0,
d1ab4a65-5f34-49bb-aced-ac8ce3cdd938,Twitter,2021-05-17 15:29:01,488.0,383.0,12.0,4310.0
5aef6b61-9e5b-43e9-8ff1-ce8d305e0f57,Facebook,2022-04-09 04:28:36,589.0,366.0,34.0,4042.0
1e29ee6c-43c6-4d8f-aad9-0a02199eaa00,Facebook,2023-05-23 18:13:39,958.0,20.0,7.0,2475.0
e65d50e0-9e1c-47e4-8540-45754f5303ea,Instagram,2022-11-30 06:05:49,867.0,68.0,79.0,1318.0
b44bb0c4-1750-4546-a7a4-0646e7df19b3,LinkedIn,2024-02-22 18:18:09,669.0,270.0,130.0,
1ace92a3-55c7-490a-b754-ac995e649b7d,Facebook,2023-10-18 03:07:03,664.0,111.0,195.0,4614.0
90f7b24a-11ab-45ca-bc2d-a7738316b2c9,Facebook,2023-05-23 13:34:39,518.0,441.0,,2038.0
2fc9ef1b-959c-4bba-92a6-ff9c09693aac,Instagram,2021-05-18 19:40:59,75.0,23.0,133.0,740.0
a087ea71-14e9-4104-b76d-f4ef4ad21940,Instagram,2022-07-13 14:11:57,331.0,407.0,,1901.0
4237e278-095b-4595-be48-c93f688a6ea3,LinkedIn,2022-03-01 23:38:08,,441.0,150.0,1047.0
6dbbe788-57af-42f2-a643-1d5968d7531e,LinkedIn,2021-04-05 03:24:17,421.0,489.0,,1895.0
d07181f5-90fb-46c7-be5e-9d94e73e816c,Twitter,2021-10-08 18:37:48,542.0,307.0,148.0,852.0
d5f6f1d5-7df7-4d02-bbf0-97a0936e05b8,LinkedIn,2021-11-19 01:20:20,563.0,,151.0,
728fbde4-f391-4c75-8953-b0300cfc4f59,LinkedIn,2023-10-09 18:08:47,284.0,246.0,105.0,3896.0
cafe2bcc-3da5-4e40-8f40-3d50481b0607,LinkedIn,2022-08-16 11:25:42,495.0,138.0,82.0,3068.0
6e6dd00f-dd83-4ded-91c9-b892ceca9ac2,Twitter,2022-11-04 07:39:56,205.0,170.0,129.0,4054.0
ad026dac-461e-4270-b379-15ac9153df3c,Instagram,2023-03-06 07:43:25,572.0,487.0,84.0,4620.0
581f7e40-69df-43dd-87e7-8f5f2d524f4d,Facebook,2021-06-03 01:44:08,935.0,388.0,94.0,2235.0
7399820c-b936-4514-ab4b-82ac339da31a,Instagram,2023-04-27 15:03:27,998.0,,142.0,2158.0
422b9203-f9ba-4a30-b250-4950a1818c35,Facebook,2022-12-10 03:57:56,738.0,48.0,124.0,3649.0
29d66dda-d633-4b15-ac96-418eabcb1920,Facebook,2021-12-18 00:56:02,241.0,86.0,87.0,3898.0
948f0a69-d9bf-47a4-8d5b-a1455d595fc1,LinkedIn,2023-07-11 23:54:00,177.0,440.0,179.0,1351.0
7cfd5ce4-a067-4dab-8d59-9e1388841030,Instagram,2023-07-19 07:42:21,473.0,239.0,37.0,3333.0
bd93becd-256a-4bf0-a0f4-e0074a7d7b56,LinkedIn,2021-05-31 01:49:01,168.0,326.0,151.0,3233.0
a1140354-8322-4998-86bc-334cf3927cdf,LinkedIn,2023-01-30 06:37:24,762.0,292.0,154.0,2335.0
5fdc95ff-93b2-4bf0-bd75-e4f6859e2221,Facebook,2023-07-13 08:12:38,,407.0,,741.0
5e8a7e4f-1aa1-4150-abe1-a821e6934531,Facebook,2023-01-31 15:12:04,911.0,453.0,108.0,3115.0
dd80b301-52cc-4b9a-a811-8aed196f3c0d,Facebook,2023-09-01 07:04:39,416.0,286.0,1.0,
debec99e-5f5d-416e-bacf-5ebcb28fe179,Twitter,2023-05-03 08:17:45,716.0,455.0,6.0,2554.0
9cb2dac6-e5eb-42ca-8f7b-4a597aa54896,LinkedIn,2021-03-16 14:10:54,966.0,30.0,,1914.0
2a08114e-0bad-4f11-93c4-8e1e40d3010b,Twitter,2023-05-26 11:14:11,,,87.0,3488.0
04517d1c-ffdf-4f7c-a66b-e73bf8df63c7,Instagram,2022-02-13 18:09:10,,89.0,181.0,1392.0
07ae7b46-5af2-431f-bfce-5a3777efee70,LinkedIn,2023-11-28 04:52:12,,69.0,34.0,2385.0
565bd105-5c19-4a90-b7bd-1aa507274f6d,Instagram,2024-01-20 16:09:16,710.0,461.0,195.0,3924.0
cbfceadd-311c-4b98-b36a-b98c96641df7,Twitter,2022-02-26 05:35:59,531.0,391.0,178.0,1919.0
0179ee02-751c-4c28-bf66-7a2f3c1b61ae,Facebook,2021-03-31 01:43:00,123.0,78.0,191.0,2377.0
9c40412c-b5e4-48a0-aed4-04af9af7fc53,Twitter,2023-12-16 18:21:22,816.0,212.0,52.0,4920.0
5229b3a2-cfb8-4267-bc01-70fe2ccbcf6c,Instagram,2023-08-10 01:01:18,805.0,439.0,,1282.0
0d2d28fb-4766-4982-843e-f34309912443,Twitter,2021-04-04 14:26:41,441.0,74.0,48.0,3664.0
1da1e84b-05c3-415a-a690-3be28e9937fc,Facebook,2023-10-25 07:44:47,901.0,144.0,173.0,2715.0
1080f380-d8e2-46e2-b75e-6e16c8b55e0a,LinkedIn,2022-07-09 01:31:27,77.0,150.0,114.0,1775.0
7322fd87-2802-4d04-b7c2-3ea1b5cc447d,Twitter,2022-08-11 22:45:32,907.0,452.0,,4049.0
071b175d-698c-43df-9cc4-7016f7afe92d,Twitter,2023-10-14 01:56:24,395.0,440.0,2.0,1928.0
05695428-4958-4363-bf73-956518717f3d,Twitter,2024-01-15 21:33:41,644.0,,89.0,1142.0
e1372f03-7ecb-493e-8dac-032988a1ce60,LinkedIn,2023-03-17 16:06:16,654.0,479.0,54.0,
f8d641ed-7217-40e2-84fe-05c40cf2d5a4,Twitter,2021-06-18 06:38:18,,266.0,,1885.0
ec992378-baec-46a5-a603-58f4f8b68d61,Twitter,2023-11-04 13:56:28,28.0,101.0,163.0,
515ad523-2f0a-4b30-8c80-42669c73a9a7,LinkedIn,2023-06-11 20:08:27,372.0,434.0,23.0,2708.0
da1eb16b-18f1-4a42-8861-33a1188095b6,Facebook,2023-08-09 09:53:56,193.0,122.0,117.0,1686.0
59e87e29-0460-4c5d-82ae-7610aef9340e,Twitter,2021-06-17 09:34:07,618.0,143.0,147.0,3211.0
1747b723-7b34-42a8-a4f0-4968af7e37ef,Facebook,2022-09-10 01:12:50,950.0,259.0,162.0,1955.0
27948f6b-d4b3-43c4-930f-6a27b5b386cf,LinkedIn,2024-02-25 10:54:30,581.0,329.0,151.0,2690.0
00af890f-2c68-47f1-9864-8685c6892516,Facebook,2022-01-25 07:21:53,456.0,213.0,52.0,688.0
77bdb6f6-7e59-4d18-8ca6-dfc0ff09d28d,Facebook,2022-01-19 02:20:39,708.0,40.0,168.0,551.0
cdbefb92-d13a-4507-9d42-e12bdc1238a6,Twitter,2021-08-25 19:05:29,884.0,382.0,29.0,
1bff86d4-9b40-4866-8c6e-f2565d8daccc,Instagram,2022-01-23 17:27:50,489.0,26.0,110.0,3423.0
ecdf838d-5ad7-4245-b663-b2fa5cb89a84,Twitter,2024-01-31 23:19:25,831.0,1.0,4.0,1352.0
46334101-f1de-4b42-8961-d3c740e1453c,Instagram,2022-09-22 18:15:03,431.0,191.0,,
96a07679-e6a9-4b28-a4c6-76611bcf43d2,Facebook,2022-11-13 02:57:18,409.0,172.0,66.0,4571.0
3995e84e-fd8c-4e97-bc31-c513fe163d6b,LinkedIn,2023-04-20 17:10:18,169.0,31.0,166.0,1596.0
5b57cdc2-18d1-4787-b43d-92c6c85a5157,Instagram,2023-02-03 10:04:34,412.0,,143.0,2579.0
be593a43-20ca-4cc7-8d8d-bc3edad45dd0,Facebook,2023-10-12 06:32:22,879.0,263.0,36.0,2423.0
1f91ef6c-6b84-4cd1-b180-69b5fedb67b0,Instagram,2023-02-12 05:54:18,12.0,321.0,,4195.0
7a850a59-9d97-4cce-81f3-ed083b55c85c,Instagram,2022-12-18 15:27:30,761.0,108.0,38.0,4244.0
641f759d-e9bd-4067-8c1f-4a0823a34b43,Facebook,2023-03-24 13:44:13,112.0,47.0,118.0,2807.0
2e872a0b-ed3a-449f-aba7-a496834eb096,Facebook,2021-04-23 23:44:31,656.0,298.0,,1892.0
907f657d-8e35-4ad9-accd-cc77acb6c91d,Twitter,2021-09-12 21:31:59,388.0,481.0,180.0,3760.0
9656b564-5710-4abc-b8a3-9585908759f1,Twitter,2023-11-09 19:25:09,,243.0,125.0,2355.0
485f3325-5715-490c-8047-32e1e8b9f62c,LinkedIn,2023-06-09 18:39:22,43.0,209.0,9.0,2700.0
2fe8ab65-de56-4f80-b57d-654186964293,LinkedIn,2023-07-16 23:26:03,318.0,57.0,,1789.0
40d98a9a-e7b1-4764-83e9-74bd0c1e8c91,LinkedIn,2023-05-21 02:47:45,,40.0,182.0,4415.0
64ba572d-1cdb-4ca2-b14a-bf9671d35e45,Twitter,2021-12-22 21:37:33,600.0,,14.0,4280.0
33f3cfae-2b4b-4e26-bbb2-4b2b9abfe3bc,LinkedIn,2022-08-14 21:05:48,84.0,,47.0,967.0
5f4d94d8-4993-4a3b-960e-a7bb14054829,Twitter,2022-12-09 22:05:14,125.0,178.0,196.0,
9bbe1d0a-36cf-41af-8ade-b0be747b516f,Twitter,2022-04-05 14:10:54,782.0,82.0,113.0,4506.0
0640a533-3f8f-4016-9b7b-6950c9ecd9f0,Instagram,2023-10-04 07:21:26,703.0,162.0,122.0,1886.0
7e4f8e65-b37a-49f0-b8b5-84d96e3781ec,Twitter,2023-06-16 12:17:55,899.0,90.0,176.0,1993.0
4f8787f4-16df-41d1-893e-29d4379a2bd9,Twitter,2021-03-13 06:55:36,908.0,455.0,96.0,631.0
a7b392d1-7d4d-4767-83c7-eb812071b609,Twitter,2023-05-06 17:03:28,273.0,336.0,50.0,3390.0
15cfff09-5738-404e-bf31-b1cbe1331d1e,Twitter,2023-03-20 02:30:23,896.0,436.0,144.0,1552.0
eea24ef4-e571-4a8d-bf20-d1372325495d,Twitter,2022-12-15 16:44:15,123.0,370.0,161.0,4398.0
38242100-dfa5-4a50-9bca-944b9abb2efb,Instagram,2023-03-09 14:19:45,460.0,459.0,150.0,1072.0
4da83442-a1f5-4b9f-96ce-78c7bb1455b9,Instagram,2023-02-10 07:53:06,723.0,131.0,150.0,3787.0
3d9cb37c-5b67-40f1-94be-ad172df069bf,LinkedIn,2023-07-10 03:36:30,790.0,317.0,40.0,3714.0
70dedb7a-e175-43b9-beb5-29fd07ab3312,Twitter,2022-09-06 19:35:29,563.0,335.0,52.0,4723.0
1fdae7e1-4908-4dea-a9f4-819ee511b2c1,Facebook,2023-09-17 08:17:17,,286.0,130.0,4763.0
ebdd6e07-e54d-4789-8443-c39bd3baf7d1,LinkedIn,2022-05-11 14:08:21,34.0,308.0,63.0,
7d84e188-de76-4956-acff-361e8ed8c70a,Facebook,2023-07-15 17:49:13,728.0,458.0,109.0,1752.0
febd7f18-cd5c-4850-a3f2-e723d11df723,Facebook,2023-01-27 14:30:14,717.0,74.0,59.0,1756.0
0983abe5-d468-4325-bbe6-4f9d7444a48c,LinkedIn,2024-01-26 11:26:37,583.0,229.0,106.0,
13f7b861-9ffb-4bc3-8ea9-913e1d67b16f,Facebook,2021-06-05 21:01:00,683.0,119.0,113.0,
0efe8a90-2ff5-42e1-8b42-2fb65398e6f8,Twitter,2022-07-11 16:13:30,158.0,214.0,51.0,4579.0
e22f0738-d6df-4bfd-b1ac-b2f3bd19fb6d,Facebook,2023-09-17 08:12:08,528.0,421.0,134.0,3879.0
e7b48d9a-77a5-4c5d-b714-8d7cbb464f38,Instagram,2021-06-01 10:34:03,,318.0,152.0,3574.0
f61a97c8-cc00-416f-87a4-5a7dca18735c,Instagram,2023-03-09 15:29:13,584.0,180.0,62.0,
e400c790-366d-4c0b-81b1-3ffe219f8702,Twitter,2023-10-31 21:56:51,850.0,136.0,33.0,825.0
6f1b4ca8-5bc6-4ea6-a9e2-770f4ea08081,LinkedIn,2022-08-26 02:38:12,,333.0,44.0,
4a941e40-ad19-4b7f-9491-c967a2b821b3,Twitter,2021-08-21 07:51:01,205.0,245.0,121.0,
2d14bdc6-1cac-4cea-919d-beea81fede59,Twitter,2023-11-27 01:29:12,349.0,433.0,86.0,4148.0
2d82c78a-4a92-466a-b6cc-7a432a386707,Instagram,2023-11-10 20:27:20,419.0,271.0,61.0,
6b0ec69d-5ff1-4e22-8a8c-505d9d413812,Twitter,2022-12-07 02:15:14,513.0,49.0,125.0,2213.0
6446c0c4-ffdd-4900-84ae-a982dd2e6d93,LinkedIn,2021-12-12 12:14:51,990.0,113.0,162.0,2326.0
571587ce-8ced-458b-9533-f36cfe3a232d,Instagram,2022-06-16 14:42:36,,5.0,143.0,1877.0
985859e8-e227-4bb7-b6d0-7bd6e058e7ae,Instagram,2022-09-18 09:33:20,880.0,1.0,50.0,2071.0
967329fb-0fd9-4122-845b-6df8323454a8,LinkedIn,2021-08-09 09:52:36,,367.0,158.0,1073.0
9929a87a-3721-4ffd-b5b3-74bb1a0381ec,Instagram,2022-01-02 10:32:11,98.0,,124.0,3506.0
e3c99a0b-ce49-4db3-979d-498d444ec91e,Twitter,2023-06-20 13:13:33,446.0,,80.0,2864.0
2813edfa-5e63-4b97-859e-81b7d81120a2,LinkedIn,2023-08-02 11:30:32,631.0,303.0,179.0,4881.0
4ed04848-34c0-4435-9601-566d87d07317,LinkedIn,2024-01-06 22:27:41,461.0,218.0,61.0,1299.0
bf9adcec-c8b7-4208-98c6-cbedc8127b20,LinkedIn,2022-09-20 17:32:25,440.0,24.0,54.0,4900.0
e9f8b1c6-793c-482b-babe-04a3d6f52549,LinkedIn,2021-11-13 16:48:43,71.0,,92.0,741.0
467b217b-6e65-47a3-8b22-ac3cae40ec1d,Twitter,2021-03-21 15:50:17,574.0,414.0,81.0,1495.0
2ff649e9-5769-4e58-8eb6-cfdfb04ffa76,LinkedIn,2021-04-04 05:14:06,476.0,,177.0,2659.0
08177b04-61f7-4e33-88ee-1211be9709aa,Facebook,2021-12-20 19:00:21,604.0,272.0,151.0,2390.0
691da9ca-d17a-43ac-a280-93b3d91506ee,LinkedIn,2022-05-03 04:18:48,30.0,,6.0,3852.0
dd15b11f-071e-4917-b774-4da0979c291f,Facebook,2024-02-28 06:20:48,407.0,431.0,,2072.0
dc873d17-685e-4933-a43a-c34df0fac45f,Twitter,2023-12-30 09:25:13,969.0,277.0,192.0,3244.0
dc616ac0-2e14-4673-b649-d9eea1afc345,Twitter,2023-03-25 13:19:11,292.0,139.0,4.0,3917.0
c90b8f26-bd10-4797-a30f-4ab337593e44,Instagram,2021-07-15 12:24:24,339.0,152.0,188.0,2725.0
8b29d1a5-7d70-4988-bfc8-78e12703a531,Twitter,2022-07-16 08:45:51,,64.0,44.0,670.0
b49c0ef6-a86a-4587-ade4-92fe1686a5eb,Twitter,2023-01-02 18:36:00,19.0,192.0,142.0,1726.0
7b6c00b4-7531-4cd5-a4ff-b3ae16595ec0,Twitter,2023-12-24 02:16:35,338.0,216.0,154.0,
a7a94da8-0a45-4977-a2d8-737b487e2ce5,Twitter,2023-03-12 08:07:31,959.0,305.0,105.0,3427.0
b237114c-8054-4dc2-9fa8-0c34eacd00d4,Facebook,2021-06-16 05:54:29,913.0,107.0,40.0,4310.0
7cfb9882-4f5f-4968-bfee-abfbb51f8d65,Instagram,2022-03-22 02:53:17,372.0,135.0,131.0,2727.0
fa74075e-0d34-4cf8-b861-d27f85046c54,Instagram,2022-10-30 17:51:40,262.0,,141.0,3604.0
4e646810-fa9b-45c0-b4da-8624060c20f4,LinkedIn,2023-10-23 14:36:21,477.0,404.0,12.0,4608.0
4f94581a-7a8a-44a9-97fe-4fc563f89b4d,Twitter,2021-07-28 03:49:20,239.0,471.0,82.0,3521.0
327da168-70cf-4d6c-b1c1-1aa306781e67,Instagram,2023-03-24 17:14:31,206.0,148.0,,1966.0
c77852da-9819-46c6-842f-8ac736dd71a1,Instagram,2022-06-02 13:02:59,4.0,336.0,17.0,4473.0
3d0fb664-9a68-46fa-ab26-3799983f030a,LinkedIn,2021-12-15 18:44:59,195.0,321.0,,
8a3193f1-e71a-4f8e-8c35-81d9e6b58ed7,Twitter,2022-04-24 16:24:54,309.0,92.0,99.0,548.0
876c5835-e2ab-4a8c-ac09-92035cbd5194,Twitter,2021-04-07 17:30:01,793.0,493.0,,
67dbaaf0-126e-4b1e-a215-6d77c6650de2,Twitter,2022-08-02 18:09:10,508.0,391.0,158.0,2311.0
77d01158-a744-4e8c-91e7-2197ca1084dc,Twitter,2023-12-15 16:19:14,577.0,,184.0,3855.0
20b2239f-21cf-40cb-baf2-15334d264901,LinkedIn,2022-05-29 07:21:41,437.0,321.0,45.0,3312.0
03f6a530-dcc9-4e4f-819d-74e2c2fb3a8e,Instagram,2024-02-06 06:57:08,304.0,205.0,139.0,3056.0
f6b16bd6-b196-4fdf-b958-4607adf567a8,Twitter,2023-05-09 15:28:44,288.0,41.0,159.0,1688.0
2513ae3d-4637-4cfa-9114-10f532317781,LinkedIn,2022-08-23 12:24:15,607.0,106.0,114.0,2526.0
8cebf27e-9320-4a0f-8ef0-e1a64e8e1c88,Instagram,2022-05-05 01:32:57,871.0,358.0,68.0,2854.0
ac30921e-1175-49ec-a87a-0438809f3126,Twitter,2022-11-02 03:29:55,954.0,327.0,43.0,3259.0
db248a46-341a-4bd5-b83b-7d3edfb8734c,Twitter,2021-06-13 20:59:55,520.0,145.0,138.0,4264.0
5b854caf-e3c9-4936-b118-57c761cfb803,Facebook,2022-02-02 13:47:15,589.0,179.0,151.0,4835.0
a8a456f5-d034-4706-94e3-1a636786c2bc,LinkedIn,2021-05-27 09:53:21,457.0,213.0,25.0,
5c130439-a45d-4a27-9f01-3a9535e79233,Instagram,2021-08-15 21:56:56,389.0,57.0,183.0,3220.0
f35aa36c-8286-4a4c-950e-93511f230c33,Instagram,2023-08-08 10:56:09,83.0,305.0,101.0,623.0
ea62aaed-5a15-4395-b6fc-647e7922fe97,LinkedIn,2023-10-03 18:05:22,17.0,491.0,189.0,1330.0
6e767329-4541-46d9-b802-b1b9000488db,Facebook,2022-04-19 11:16:30,269.0,140.0,183.0,2935.0
d2b9a8f0-b9dc-4a77-a17a-00baffe57625,Facebook,2021-06-06 21:24:12,655.0,328.0,189.0,3561.0
1d3c1f6b-31e2-4730-bdfa-e7aa3c451acd,LinkedIn,2021-11-04 02:21:06,942.0,100.0,101.0,2149.0
f819e7f5-ec7e-4068-b386-1a90e0b3ffe9,Twitter,2022-09-02 04:08:51,301.0,476.0,137.0,4422.0
7b96b0f2-a76e-47eb-b6e1-6bca1de46bbc,LinkedIn,2023-12-30 14:09:13,,276.0,89.0,1616.0
7fc2d284-ae29-4a2e-96f7-2e9d6b792a53,Twitter,2022-03-15 21:11:31,894.0,427.0,190.0,2897.0
fc9ed236-a750-4c24-aabd-6e8d29237796,LinkedIn,2023-05-25 11:40:21,720.0,371.0,119.0,779.0
92c3d0a6-0a27-43fe-9517-5e8cf5327222,Twitter,2022-10-19 04:29:40,375.0,121.0,9.0,1849.0
02905573-4722-47f7-b66b-b5e83160c63b,Facebook,2022-12-09 23:33:50,95.0,475.0,170.0,2708.0
a237afcf-25df-45d4-a998-ec2c618a3b20,LinkedIn,2021-10-09 19:18:45,970.0,295.0,88.0,1596.0
63c5fabb-6362-40dc-aff6-487edf9fce11,LinkedIn,2024-01-07 00:48:20,700.0,286.0,163.0,2030.0
325c82b6-e6e6-4bdd-adf0-f11a24c121b2,LinkedIn,2021-09-10 11:55:36,913.0,207.0,,3127.0
8fc6c5d8-27a7-4d71-8c44-3d78476409bb,Facebook,2024-01-24 11:28:57,810.0,71.0,102.0,3322.0
23fa70bf-31f8-4a47-aee1-dcfffd460e91,Instagram,2022-08-25 08:41:17,929.0,297.0,,2117.0
34b93e90-0368-4470-87f7-3234979460c5,Facebook,2022-02-05 13:22:47,953.0,363.0,53.0,2911.0
3c8e3848-0fb6-44a7-9afd-fee80b557d74,Facebook,2021-12-03 23:16:36,382.0,265.0,175.0,1205.0
be5a69c8-3d34-4c7c-b942-672dad5b9a58,Facebook,2022-12-24 07:30:20,690.0,323.0,62.0,1180.0
cbf57182-c3f3-4921-b88d-00953bc9b987,Instagram,2023-03-17 10:21:42,448.0,342.0,46.0,4481.0
f1219cc8-8d0a-45a5-ad7a-ef45147fe15c,Instagram,2023-04-19 01:09:08,16.0,474.0,68.0,1837.0
9e559c89-6722-4c13-b477-037f3f4ca208,LinkedIn,2023-08-11 09:10:49,397.0,359.0,80.0,3491.0
5de06575-2649-4f73-b763-6d0aea6c1bfd,LinkedIn,2023-03-24 16:42:04,607.0,26.0,,4059.0
c95453dd-dc08-4428-af85-3475ae104e1a,Facebook,2022-09-03 08:31:06,58.0,236.0,52.0,4819.0
d1334d71-c0e5-4fa6-a235-1446754fc113,Facebook,2021-12-17 10:31:33,860.0,26.0,18.0,3013.0
dc802e5a-5317-4677-a486-b252b9959b74,Instagram,2022-11-28 02:59:41,814.0,475.0,164.0,3650.0
300d2162-684a-4b7d-b818-f5a23c0021ae,Twitter,2022-08-17 07:37:03,575.0,163.0,111.0,4554.0
eb2b0a9c-f311-494f-8ae2-95f4a5fd18f2,Facebook,2024-02-21 11:06:39,203.0,249.0,41.0,1572.0
97836dfb-a2c3-45e6-a416-221312bb5774,Twitter,2022-02-14 19:51:56,,111.0,94.0,854.0
254637d7-1cbf-4bf3-90e6-fe8d3862cd2f,Twitter,2021-09-24 14:22:45,409.0,384.0,179.0,1122.0
53075226-35b8-4c82-87f8-dd3b3dff1fcc,Facebook,2023-09-29 10:37:26,646.0,309.0,86.0,1230.0
ba5735cd-ef02-41b3-a93c-040c256bd9f1,Facebook,2021-05-22 06:24:37,,422.0,125.0,2296.0
2c94191a-0137-4401-9c25-a7ab171aad16,Facebook,2023-05-23 11:41:35,144.0,224.0,119.0,4735.0
5b4b5583-c755-4ead-8700-2466ba966a03,Twitter,2023-04-04 14:45:31,427.0,374.0,,2562.0
ad523285-9507-4cc9-9f45-d36779193b75,LinkedIn,2021-07-20 08:27:16,216.0,282.0,107.0,3355.0
a62a3093-9fd6-46e0-82aa-ba0c27091f44,LinkedIn,2022-08-20 23:14:34,69.0,4.0,96.0,3796.0
a1aca393-2bae-43dc-9bdf-c55ab35ff990,Facebook,2023-05-11 12:00:55,672.0,67.0,160.0,2981.0
d42d87f1-6b7a-4e20-ac44-d72877b967a2,Facebook,2021-10-12 20:08:55,375.0,79.0,176.0,3049.0
510ac830-d7d2-4753-a4aa-e09d885dd806,LinkedIn,2022-08-07 23:00:10,3.0,95.0,65.0,1954.0
